iso,refdate,fordate,sequence,node,shape,price
ERCOT,2023-11-30,2024-08-01,2,HB_NORTH,Off-peak,0.449915
ERCOT,2023-11-30,2024-07-01,2,HB_NORTH,Off-peak,0.590807
ERCOT,2023-11-30,2024-10-01,2,HB_NORTH,Off-peak,0.982542
ERCOT,2023-11-30,2024-12-01,2,HB_NORTH,Off-peak,-0.052316
ERCOT,2023-12-28,2025-01-01,3,HB_NORTH,Off-peak,-0.067391
ERCOT,2023-12-28,2025-04-01,3,HB_NORTH,Off-peak,0.997594
ERCOT,2023-12-28,2025-06-01,3,HB_NORTH,Off-peak,0.646333
ERCOT,2023-12-28,2025-05-01,3,HB_NORTH,Off-peak,0.389236
ERCOT,2023-12-28,2025-03-01,3,HB_NORTH,Off-peak,1.479127
ERCOT,2023-12-28,2025-02-01,3,HB_NORTH,Off-peak,-0.687580
ERCOT,2019-04-04,2021-07-01,6,HB_NORTH,PeakWD,1.750000
ERCOT,2019-04-04,2021-08-01,6,HB_NORTH,PeakWD,2.072905
ERCOT,2019-04-04,2021-10-01,6,HB_NORTH,PeakWD,2.440000
ERCOT,2019-04-04,2021-09-01,6,HB_NORTH,PeakWD,1.750000
ERCOT,2019-04-04,2021-11-01,6,HB_NORTH,PeakWD,1.320000
ERCOT,2019-04-04,2021-12-01,6,HB_NORTH,PeakWD,0.313308
ERCOT,2019-05-02,2019-10-01,1,HB_NORTH,PeakWD,1.356848
ERCOT,2019-05-02,2019-09-01,1,HB_NORTH,PeakWD,0.213433
ERCOT,2019-05-02,2019-12-01,1,HB_NORTH,PeakWD,-0.182103
ERCOT,2019-05-02,2019-08-01,1,HB_NORTH,PeakWD,-0.092643
ERCOT,2019-05-02,2019-11-01,1,HB_NORTH,PeakWD,1.144024
ERCOT,2019-05-02,2019-07-01,1,HB_NORTH,PeakWD,0.179841
ERCOT,2019-05-30,2020-03-01,2,HB_NORTH,PeakWD,0.250614
ERCOT,2019-05-30,2020-04-01,2,HB_NORTH,PeakWD,2.185455
ERCOT,2019-05-30,2020-05-01,2,HB_NORTH,PeakWD,2.197366
ERCOT,2019-05-30,2020-02-01,2,HB_NORTH,PeakWD,-0.350886
ERCOT,2019-05-30,2020-06-01,2,HB_NORTH,PeakWD,1.660896
ERCOT,2019-05-30,2020-01-01,2,HB_NORTH,PeakWD,0.007771
ERCOT,2019-07-11,2020-08-01,3,HB_NORTH,PeakWD,-0.250000
ERCOT,2019-07-11,2020-07-01,3,HB_NORTH,PeakWD,-0.455986
ERCOT,2019-07-11,2020-09-01,3,HB_NORTH,PeakWD,-0.010000
ERCOT,2019-07-11,2020-11-01,3,HB_NORTH,PeakWD,0.074361
ERCOT,2019-07-11,2020-10-01,3,HB_NORTH,PeakWD,0.420000
ERCOT,2019-07-11,2020-12-01,3,HB_NORTH,PeakWD,-0.673742
ERCOT,2019-08-01,2021-03-01,4,HB_NORTH,PeakWD,0.285893
ERCOT,2019-08-01,2021-05-01,4,HB_NORTH,PeakWD,0.606855
ERCOT,2019-08-01,2021-04-01,4,HB_NORTH,PeakWD,0.917245
ERCOT,2019-08-01,2021-02-01,4,HB_NORTH,PeakWD,0.248307
ERCOT,2019-08-01,2021-06-01,4,HB_NORTH,PeakWD,1.260000
ERCOT,2019-08-01,2021-01-01,4,HB_NORTH,PeakWD,0.211933
ERCOT,2019-09-05,2021-07-01,5,HB_NORTH,PeakWD,0.920000
ERCOT,2019-09-05,2021-08-01,5,HB_NORTH,PeakWD,1.095909
ERCOT,2019-09-05,2021-10-01,5,HB_NORTH,PeakWD,0.424851
ERCOT,2019-09-05,2021-09-01,5,HB_NORTH,PeakWD,0.932857
ERCOT,2019-09-05,2021-11-01,5,HB_NORTH,PeakWD,0.942194
ERCOT,2019-09-05,2021-12-01,5,HB_NORTH,PeakWD,0.053148
ERCOT,2019-10-03,2022-03-01,6,HB_NORTH,PeakWD,1.295091
ERCOT,2019-10-03,2022-04-01,6,HB_NORTH,PeakWD,1.522259
ERCOT,2019-10-03,2022-02-01,6,HB_NORTH,PeakWD,0.376751
ERCOT,2019-10-03,2022-05-01,6,HB_NORTH,PeakWD,1.468039
ERCOT,2019-10-03,2022-06-01,6,HB_NORTH,PeakWD,1.801473
ERCOT,2019-10-03,2022-01-01,6,HB_NORTH,PeakWD,0.773583
ERCOT,2019-10-31,2020-03-01,1,HB_NORTH,PeakWD,0.764799
ERCOT,2019-10-31,2020-04-01,1,HB_NORTH,PeakWD,1.929322
ERCOT,2019-10-31,2020-05-01,1,HB_NORTH,PeakWD,1.690860
ERCOT,2019-10-31,2020-02-01,1,HB_NORTH,PeakWD,-0.020000
ERCOT,2019-10-31,2020-06-01,1,HB_NORTH,PeakWD,1.193314
ERCOT,2019-10-31,2020-01-01,1,HB_NORTH,PeakWD,0.284295
ERCOT,2019-12-05,2020-08-01,2,HB_NORTH,PeakWD,-1.246683
ERCOT,2019-12-05,2020-07-01,2,HB_NORTH,PeakWD,-1.125405
ERCOT,2019-12-05,2020-09-01,2,HB_NORTH,PeakWD,-1.142762
ERCOT,2019-12-05,2020-11-01,2,HB_NORTH,PeakWD,-0.311971
ERCOT,2019-12-05,2020-10-01,2,HB_NORTH,PeakWD,0.004889
ERCOT,2019-12-05,2020-12-01,2,HB_NORTH,PeakWD,-0.340782
ERCOT,2020-01-03,2021-03-01,3,HB_NORTH,PeakWD,0.511659
ERCOT,2020-01-03,2021-05-01,3,HB_NORTH,PeakWD,0.692959
ERCOT,2020-01-03,2021-04-01,3,HB_NORTH,PeakWD,0.363172
ERCOT,2020-01-03,2021-02-01,3,HB_NORTH,PeakWD,-0.019128
ERCOT,2020-01-03,2021-06-01,3,HB_NORTH,PeakWD,-1.416615
ERCOT,2020-01-03,2021-01-01,3,HB_NORTH,PeakWD,-0.193448
ERCOT,2020-02-06,2021-07-01,4,HB_NORTH,PeakWD,-1.033909
ERCOT,2020-02-06,2021-08-01,4,HB_NORTH,PeakWD,-1.110716
ERCOT,2020-02-06,2021-10-01,4,HB_NORTH,PeakWD,0.216023
ERCOT,2020-02-06,2021-09-01,4,HB_NORTH,PeakWD,-0.593129
ERCOT,2020-02-06,2021-11-01,4,HB_NORTH,PeakWD,-0.352237
ERCOT,2020-02-06,2021-12-01,4,HB_NORTH,PeakWD,-0.840841
ERCOT,2020-03-05,2022-03-01,5,HB_NORTH,PeakWD,0.401280
ERCOT,2020-03-05,2022-04-01,5,HB_NORTH,PeakWD,0.347962
ERCOT,2020-03-05,2022-02-01,5,HB_NORTH,PeakWD,-0.179360
ERCOT,2020-03-05,2022-05-01,5,HB_NORTH,PeakWD,0.189422
ERCOT,2020-03-05,2022-06-01,5,HB_NORTH,PeakWD,0.353686
ERCOT,2020-03-05,2022-01-01,5,HB_NORTH,PeakWD,-0.262520
ERCOT,2020-04-02,2022-11-01,6,HB_NORTH,PeakWD,0.765486
ERCOT,2020-04-02,2022-08-01,6,HB_NORTH,PeakWD,-0.174195
ERCOT,2020-04-02,2022-07-01,6,HB_NORTH,PeakWD,-0.144195
ERCOT,2020-04-02,2022-09-01,6,HB_NORTH,PeakWD,0.605805
ERCOT,2020-04-02,2022-10-01,6,HB_NORTH,PeakWD,1.181321
ERCOT,2020-04-02,2022-12-01,6,HB_NORTH,PeakWD,-0.105123
ERCOT,2020-04-30,2020-08-01,1,HB_NORTH,PeakWD,-0.429451
ERCOT,2020-04-30,2020-07-01,1,HB_NORTH,PeakWD,-0.917163
ERCOT,2020-04-30,2020-09-01,1,HB_NORTH,PeakWD,-0.259804
ERCOT,2020-04-30,2020-11-01,1,HB_NORTH,PeakWD,0.239499
ERCOT,2020-04-30,2020-10-01,1,HB_NORTH,PeakWD,-0.175173
ERCOT,2020-04-30,2020-12-01,1,HB_NORTH,PeakWD,-0.436860
ERCOT,2020-06-04,2021-03-01,2,HB_NORTH,PeakWD,0.544455
ERCOT,2020-06-04,2021-05-01,2,HB_NORTH,PeakWD,0.239821
ERCOT,2020-06-04,2021-04-01,2,HB_NORTH,PeakWD,0.701320
ERCOT,2020-06-04,2021-02-01,2,HB_NORTH,PeakWD,-0.472426
ERCOT,2020-06-04,2021-06-01,2,HB_NORTH,PeakWD,-1.501492
ERCOT,2020-06-04,2021-01-01,2,HB_NORTH,PeakWD,-0.238329
ERCOT,2020-07-02,2021-07-01,3,HB_NORTH,PeakWD,-1.828212
ERCOT,2020-07-02,2021-08-01,3,HB_NORTH,PeakWD,-1.976662
ERCOT,2020-07-02,2021-10-01,3,HB_NORTH,PeakWD,0.547276
ERCOT,2020-07-02,2021-09-01,3,HB_NORTH,PeakWD,-0.815187
ERCOT,2020-07-02,2021-11-01,3,HB_NORTH,PeakWD,-0.437778
ERCOT,2020-07-02,2021-12-01,3,HB_NORTH,PeakWD,-0.418159
ERCOT,2020-08-06,2022-03-01,4,HB_NORTH,PeakWD,0.304210
ERCOT,2020-08-06,2022-04-01,4,HB_NORTH,PeakWD,0.630000
ERCOT,2020-08-06,2022-02-01,4,HB_NORTH,PeakWD,-0.764114
ERCOT,2020-08-06,2022-05-01,4,HB_NORTH,PeakWD,0.314167
ERCOT,2020-08-06,2022-06-01,4,HB_NORTH,PeakWD,-0.767771
ERCOT,2020-08-06,2022-01-01,4,HB_NORTH,PeakWD,-0.822180
ERCOT,2020-09-03,2022-11-01,5,HB_NORTH,PeakWD,-0.107795
ERCOT,2020-09-03,2022-08-01,5,HB_NORTH,PeakWD,-0.368370
ERCOT,2020-09-03,2022-07-01,5,HB_NORTH,PeakWD,-0.539498
ERCOT,2020-09-03,2022-09-01,5,HB_NORTH,PeakWD,-0.319143
ERCOT,2020-09-03,2022-10-01,5,HB_NORTH,PeakWD,0.862875
ERCOT,2020-09-03,2022-12-01,5,HB_NORTH,PeakWD,-0.043355
ERCOT,2020-10-01,2023-04-01,6,HB_NORTH,PeakWD,0.635665
ERCOT,2020-10-01,2023-05-01,6,HB_NORTH,PeakWD,1.028569
ERCOT,2020-10-01,2023-02-01,6,HB_NORTH,PeakWD,0.507538
ERCOT,2020-10-01,2023-01-01,6,HB_NORTH,PeakWD,0.583445
ERCOT,2020-10-01,2023-03-01,6,HB_NORTH,PeakWD,0.356678
ERCOT,2020-10-01,2023-06-01,6,HB_NORTH,PeakWD,1.650000
ERCOT,2020-11-05,2021-03-01,1,HB_NORTH,PeakWD,0.120000
ERCOT,2020-11-05,2021-05-01,1,HB_NORTH,PeakWD,-0.310426
ERCOT,2020-11-05,2021-04-01,1,HB_NORTH,PeakWD,0.660000
ERCOT,2020-11-05,2021-02-01,1,HB_NORTH,PeakWD,-0.555783
ERCOT,2020-11-05,2021-06-01,1,HB_NORTH,PeakWD,-0.610000
ERCOT,2020-11-05,2021-01-01,1,HB_NORTH,PeakWD,-0.437590
ERCOT,2020-12-03,2021-07-01,2,HB_NORTH,PeakWD,-1.144737
ERCOT,2020-12-03,2021-08-01,2,HB_NORTH,PeakWD,-0.700210
ERCOT,2020-12-03,2021-10-01,2,HB_NORTH,PeakWD,1.659438
ERCOT,2020-12-03,2021-09-01,2,HB_NORTH,PeakWD,-0.061015
ERCOT,2020-12-03,2021-11-01,2,HB_NORTH,PeakWD,0.300814
ERCOT,2020-12-03,2021-12-01,2,HB_NORTH,PeakWD,-0.311096
ERCOT,2021-01-05,2022-03-01,3,HB_NORTH,PeakWD,-0.062661
ERCOT,2021-01-05,2022-04-01,3,HB_NORTH,PeakWD,0.710000
ERCOT,2021-01-05,2022-02-01,3,HB_NORTH,PeakWD,-0.414232
ERCOT,2021-01-05,2022-05-01,3,HB_NORTH,PeakWD,0.500000
ERCOT,2021-01-05,2022-06-01,3,HB_NORTH,PeakWD,-0.143204
ERCOT,2021-01-05,2022-01-01,3,HB_NORTH,PeakWD,-0.247577
ERCOT,2021-02-04,2022-11-01,4,HB_NORTH,PeakWD,-0.174578
ERCOT,2021-02-04,2022-08-01,4,HB_NORTH,PeakWD,-0.637341
ERCOT,2021-02-04,2022-07-01,4,HB_NORTH,PeakWD,-0.787841
ERCOT,2021-02-04,2022-09-01,4,HB_NORTH,PeakWD,0.112659
ERCOT,2021-02-04,2022-10-01,4,HB_NORTH,PeakWD,1.171204
ERCOT,2021-02-04,2022-12-01,4,HB_NORTH,PeakWD,0.097096
ERCOT,2021-03-04,2023-04-01,5,HB_NORTH,PeakWD,0.681533
ERCOT,2021-03-04,2023-05-01,5,HB_NORTH,PeakWD,0.821630
ERCOT,2021-03-04,2023-02-01,5,HB_NORTH,PeakWD,-0.415525
ERCOT,2021-03-04,2023-01-01,5,HB_NORTH,PeakWD,-0.069446
ERCOT,2021-03-04,2023-03-01,5,HB_NORTH,PeakWD,0.193323
ERCOT,2021-03-04,2023-06-01,5,HB_NORTH,PeakWD,0.844465
ERCOT,2021-04-01,2023-08-01,6,HB_NORTH,PeakWD,-1.293191
ERCOT,2021-04-01,2023-11-01,6,HB_NORTH,PeakWD,0.263839
ERCOT,2021-04-01,2023-09-01,6,HB_NORTH,PeakWD,-0.340000
ERCOT,2021-04-01,2023-07-01,6,HB_NORTH,PeakWD,-1.066149
ERCOT,2021-04-01,2023-12-01,6,HB_NORTH,PeakWD,-0.317031
ERCOT,2021-04-01,2023-10-01,6,HB_NORTH,PeakWD,1.050000
ERCOT,2021-05-06,2021-07-01,1,HB_NORTH,PeakWD,-0.860581
ERCOT,2021-05-06,2021-08-01,1,HB_NORTH,PeakWD,-0.995158
ERCOT,2021-05-06,2021-10-01,1,HB_NORTH,PeakWD,1.225364
ERCOT,2021-05-06,2021-09-01,1,HB_NORTH,PeakWD,0.163069
ERCOT,2021-05-06,2021-11-01,1,HB_NORTH,PeakWD,0.170904
ERCOT,2021-05-06,2021-12-01,1,HB_NORTH,PeakWD,-0.436933
ERCOT,2021-06-03,2022-03-01,2,HB_NORTH,PeakWD,0.638948
ERCOT,2021-06-03,2022-04-01,2,HB_NORTH,PeakWD,1.257970
ERCOT,2021-06-03,2022-02-01,2,HB_NORTH,PeakWD,-0.163814
ERCOT,2021-06-03,2022-05-01,2,HB_NORTH,PeakWD,1.340000
ERCOT,2021-06-03,2022-06-01,2,HB_NORTH,PeakWD,-0.062727
ERCOT,2021-06-03,2022-01-01,2,HB_NORTH,PeakWD,-0.102362
ERCOT,2021-07-01,2022-11-01,3,HB_NORTH,PeakWD,-0.175802
ERCOT,2021-07-01,2022-08-01,3,HB_NORTH,PeakWD,-0.545889
ERCOT,2021-07-01,2022-07-01,3,HB_NORTH,PeakWD,0.313000
ERCOT,2021-07-01,2022-09-01,3,HB_NORTH,PeakWD,0.941429
ERCOT,2021-07-01,2022-10-01,3,HB_NORTH,PeakWD,0.483030
ERCOT,2021-07-01,2022-12-01,3,HB_NORTH,PeakWD,-0.152586
ERCOT,2021-08-05,2023-04-01,4,HB_NORTH,PeakWD,0.075771
ERCOT,2021-08-05,2023-05-01,4,HB_NORTH,PeakWD,0.147788
ERCOT,2021-08-05,2023-02-01,4,HB_NORTH,PeakWD,-0.282682
ERCOT,2021-08-05,2023-01-01,4,HB_NORTH,PeakWD,-0.132878
ERCOT,2021-08-05,2023-03-01,4,HB_NORTH,PeakWD,0.532889
ERCOT,2021-08-05,2023-06-01,4,HB_NORTH,PeakWD,0.803467
ERCOT,2021-09-02,2023-08-01,5,HB_NORTH,PeakWD,-0.825829
ERCOT,2021-09-02,2023-11-01,5,HB_NORTH,PeakWD,-0.301746
ERCOT,2021-09-02,2023-09-01,5,HB_NORTH,PeakWD,0.560953
ERCOT,2021-09-02,2023-07-01,5,HB_NORTH,PeakWD,-0.417797
ERCOT,2021-09-02,2023-12-01,5,HB_NORTH,PeakWD,-1.162113
ERCOT,2021-09-02,2023-10-01,5,HB_NORTH,PeakWD,0.949084
ERCOT,2021-09-30,2024-01-01,6,HB_NORTH,PeakWD,-1.000000
ERCOT,2021-09-30,2024-04-01,6,HB_NORTH,PeakWD,-0.760000
ERCOT,2021-09-30,2024-06-01,6,HB_NORTH,PeakWD,-0.180000
ERCOT,2021-09-30,2024-05-01,6,HB_NORTH,PeakWD,-0.463636
ERCOT,2021-09-30,2024-03-01,6,HB_NORTH,PeakWD,-2.130000
ERCOT,2021-09-30,2024-02-01,6,HB_NORTH,PeakWD,-1.867143
ERCOT,2021-11-04,2022-03-01,1,HB_NORTH,PeakWD,-0.747522
ERCOT,2021-11-04,2022-04-01,1,HB_NORTH,PeakWD,-0.192312
ERCOT,2021-11-04,2022-02-01,1,HB_NORTH,PeakWD,-2.027382
ERCOT,2021-11-04,2022-05-01,1,HB_NORTH,PeakWD,-0.166592
ERCOT,2021-11-04,2022-06-01,1,HB_NORTH,PeakWD,0.411978
ERCOT,2021-11-04,2022-01-01,1,HB_NORTH,PeakWD,-2.109419
ERCOT,2021-12-02,2022-11-01,2,HB_NORTH,PeakWD,-0.880000
ERCOT,2021-12-02,2022-08-01,2,HB_NORTH,PeakWD,-1.050000
ERCOT,2021-12-02,2022-07-01,2,HB_NORTH,PeakWD,-0.300000
ERCOT,2021-12-02,2022-09-01,2,HB_NORTH,PeakWD,-0.254162
ERCOT,2021-12-02,2022-10-01,2,HB_NORTH,PeakWD,1.597195
ERCOT,2021-12-02,2022-12-01,2,HB_NORTH,PeakWD,-1.081820
ERCOT,2022-01-04,2023-04-01,3,HB_NORTH,PeakWD,-0.284128
ERCOT,2022-01-04,2023-05-01,3,HB_NORTH,PeakWD,-0.116995
ERCOT,2022-01-04,2023-02-01,3,HB_NORTH,PeakWD,-1.746178
ERCOT,2022-01-04,2023-01-01,3,HB_NORTH,PeakWD,-1.224532
ERCOT,2022-01-04,2023-03-01,3,HB_NORTH,PeakWD,-0.055672
ERCOT,2022-01-04,2023-06-01,3,HB_NORTH,PeakWD,-0.099738
ERCOT,2022-02-03,2023-08-01,4,HB_NORTH,PeakWD,-1.604853
ERCOT,2022-02-03,2023-11-01,4,HB_NORTH,PeakWD,-1.035958
ERCOT,2022-02-03,2023-09-01,4,HB_NORTH,PeakWD,-0.185577
ERCOT,2022-02-03,2023-07-01,4,HB_NORTH,PeakWD,-1.628341
ERCOT,2022-02-03,2023-12-01,4,HB_NORTH,PeakWD,-1.914577
ERCOT,2022-02-03,2023-10-01,4,HB_NORTH,PeakWD,-0.537928
ERCOT,2022-03-03,2024-01-01,5,HB_NORTH,PeakWD,-1.958166
ERCOT,2022-03-03,2024-04-01,5,HB_NORTH,PeakWD,-0.986854
ERCOT,2022-03-03,2024-06-01,5,HB_NORTH,PeakWD,-0.723109
ERCOT,2022-03-03,2024-05-01,5,HB_NORTH,PeakWD,-1.191749
ERCOT,2022-03-03,2024-03-01,5,HB_NORTH,PeakWD,-1.851572
ERCOT,2022-03-03,2024-02-01,5,HB_NORTH,PeakWD,-2.569065
ERCOT,2022-03-31,2024-11-01,6,HB_NORTH,PeakWD,0.348948
ERCOT,2022-03-31,2024-09-01,6,HB_NORTH,PeakWD,0.643997
ERCOT,2022-03-31,2024-08-01,6,HB_NORTH,PeakWD,-0.400000
ERCOT,2022-03-31,2024-07-01,6,HB_NORTH,PeakWD,-0.400000
ERCOT,2022-03-31,2024-10-01,6,HB_NORTH,PeakWD,2.018269
ERCOT,2022-03-31,2024-12-01,6,HB_NORTH,PeakWD,-0.641708
ERCOT,2022-05-05,2022-11-01,1,HB_NORTH,PeakWD,-3.433537
ERCOT,2022-05-05,2022-08-01,1,HB_NORTH,PeakWD,-5.065333
ERCOT,2022-05-05,2022-07-01,1,HB_NORTH,PeakWD,-4.232067
ERCOT,2022-05-05,2022-09-01,1,HB_NORTH,PeakWD,-2.128290
ERCOT,2022-05-05,2022-10-01,1,HB_NORTH,PeakWD,-2.572669
ERCOT,2022-05-05,2022-12-01,1,HB_NORTH,PeakWD,-3.999381
ERCOT,2022-06-02,2023-04-01,2,HB_NORTH,PeakWD,1.543211
ERCOT,2022-06-02,2023-05-01,2,HB_NORTH,PeakWD,1.662145
ERCOT,2022-06-02,2023-02-01,2,HB_NORTH,PeakWD,-5.092886
ERCOT,2022-06-02,2023-01-01,2,HB_NORTH,PeakWD,-4.742382
ERCOT,2022-06-02,2023-03-01,2,HB_NORTH,PeakWD,-0.330938
ERCOT,2022-06-02,2023-06-01,2,HB_NORTH,PeakWD,1.219062
ERCOT,2022-06-30,2023-08-01,3,HB_NORTH,PeakWD,0.785967
ERCOT,2022-06-30,2023-11-01,3,HB_NORTH,PeakWD,1.017225
ERCOT,2022-06-30,2023-09-01,3,HB_NORTH,PeakWD,1.017225
ERCOT,2022-06-30,2023-07-01,3,HB_NORTH,PeakWD,1.770836
ERCOT,2022-06-30,2023-12-01,3,HB_NORTH,PeakWD,-3.386866
ERCOT,2022-06-30,2023-10-01,3,HB_NORTH,PeakWD,6.310454
ERCOT,2022-08-04,2024-01-01,4,HB_NORTH,PeakWD,-3.022073
ERCOT,2022-08-04,2024-04-01,4,HB_NORTH,PeakWD,7.883704
ERCOT,2022-08-04,2024-06-01,4,HB_NORTH,PeakWD,1.051544
ERCOT,2022-08-04,2024-05-01,4,HB_NORTH,PeakWD,4.614919
ERCOT,2022-08-04,2024-03-01,4,HB_NORTH,PeakWD,3.835260
ERCOT,2022-08-04,2024-02-01,4,HB_NORTH,PeakWD,-3.618587
ERCOT,2022-09-01,2024-11-01,5,HB_NORTH,PeakWD,3.204666
ERCOT,2022-09-01,2024-09-01,5,HB_NORTH,PeakWD,2.064972
ERCOT,2022-09-01,2024-08-01,5,HB_NORTH,PeakWD,-3.960478
ERCOT,2022-09-01,2024-07-01,5,HB_NORTH,PeakWD,-3.350175
ERCOT,2022-09-01,2024-10-01,5,HB_NORTH,PeakWD,7.783682
ERCOT,2022-09-01,2024-12-01,5,HB_NORTH,PeakWD,-1.105914
ERCOT,2022-10-06,2025-01-01,6,HB_NORTH,PeakWD,-5.095687
ERCOT,2022-10-06,2025-04-01,6,HB_NORTH,PeakWD,3.204886
ERCOT,2022-10-06,2025-06-01,6,HB_NORTH,PeakWD,0.254692
ERCOT,2022-10-06,2025-05-01,6,HB_NORTH,PeakWD,2.566637
ERCOT,2022-10-06,2025-03-01,6,HB_NORTH,PeakWD,-0.082620
ERCOT,2022-10-06,2025-02-01,6,HB_NORTH,PeakWD,-5.166695
ERCOT,2022-11-03,2023-04-01,1,HB_NORTH,PeakWD,1.422335
ERCOT,2022-11-03,2023-05-01,1,HB_NORTH,PeakWD,2.175632
ERCOT,2022-11-03,2023-02-01,1,HB_NORTH,PeakWD,-3.561808
